County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
13081,12,12,0.053638477,Crisp,GA,22052.0804,100,100,100
13083,0,0,0,Dade,GA,8309.4096,100,100,100
13085,0,12,0.045962923,Dawson,GA,2710.0104,0,100,100
13087,17,17,0.064384184,Decatur,GA,24964.982,100,100,100
13089,292,292,0.038456625,DeKalb,GA,501971.2467,100,100,100
13091,2,5,0.024265955,Dona Ana,GA,19003.9915,40,100,100
13093,0,12,0.089619119,Dooly,GA,12699.076,0,100,100
13095,57,57,0.06480513,Dougherty,GA,83672.5428,100,100,100
13097,58,58,0.039632917,Douglas,GA,79083.7572,100,100,100
13099,0,9,0.088321884,Early,GA,9375.819,0,100,100
13101,0,2,0.049925112,Echols,GA,2649.969,0,100,100
13103,0,2,0.003110613,Effingham,GA,15193.1448,0,100,100
13105,0,11,0.057309576,Elbert,GA,16003.9572,0,100,100
13107,2,2,0.008831582,Emanuel,GA,22120.6128,100,100,100
13109,0,1,0.009386146,Evans,GA,10490.9938,0,100,100
13111,0,4,0.015274171,Fannin,GA,7864.2564,0,100,100
13113,0,14,0.012235516,Fayette,GA,6956.7968,0,100,100
13115,10,10,0.01015249,Floyd,GA,87210.1292,100,100,100
13117,0,51,0.020880075,Forsyth,GA,9110.5996,0,100,100
13119,3,4,0.017131355,Franklin,GA,19757.9238,75,100,100
13121,371,371,0.034870486,Fulton,GA,560482.0116,100,100,100
13123,10,19,0.060569352,Gilmer,GA,17563.5031,52.63157895,100,100
13125,0,1,0.033658701,Glascock,GA,2038.106,0,100,100
13127,10,10,0.011724429,Glynn,GA,61060.5428,100,100,100
13129,16,16,0.027603816,Gordon,GA,51042.2178,100,100,100
13131,13,13,0.052774733,Grady,GA,22805.2314,100,100,100
13133,0,2,0.010914647,Greene,GA,9856.4796,0,100,100
13135,388,388,0.041441923,Gwinnett,GA,406987.875,100,100,100
13137,66,66,0.145605365,Habersham,GA,32391.3888,100,100,100
13139,355,355,0.17364423,Hall,GA,135299.0538,100,100,100
13141,0,44,0.520279059,Hancock,GA,6752.0688,0,100,100
13143,0,3,0.010069817,Haralson,GA,16168.1184,0,100,100
13145,0,5,0.014190033,Harris,GA,4725.1476,0,100,100
13147,3,5,0.019080328,Hart,GA,18851.877,60,100,100
13149,0,3,0.025161453,Heard,GA,8622.7136,0,100,100
13151,66,66,0.02813767,Henry,GA,73581.7857,100,100,100
13153,30,30,0.01900382,Houston,GA,89492.5347,100,100,100
13155,0,3,0.031860663,Irwin,GA,7916.9728,0,100,100
13157,18,18,0.024665306,Jackson,GA,25658.7132,100,100,100
13159,0,3,0.02109853,Jasper,GA,9849.5013,0,100,100
13161,0,4,0.026463778,Jeff Davis,GA,14167.2895,0,100,100
13163,0,2,0.013019138,Jefferson,GA,14500.1918,0,100,100
13165,0,1,0.011526049,Jenkins,GA,7186.3308,0,100,100
13167,0,11,0.114072384,Johnson,GA,8737.5223,0,100,100
13169,0,2,0.006960153,Jones,GA,10899.1855,0,100,100
13171,0,2,0.010483829,Lamar,GA,9380.1609,0,100,100
13173,0,2,0.019188333,Lanier,GA,9064.8831,0,100,100
13175,13,13,0.027341943,Laurens,GA,38098.6098,100,100,100
13177,0,13,0.043344892,Lee,GA,10554.1848,0,100,100
13179,5,5,0.008138683,Liberty,GA,54566.567,100,100,100
13181,0,1,0.012624669,Lincoln,GA,4407.2444,0,100,100
13183,1,1,0.005112736,Long,GA,16177.2489,100,100,100
13185,19,19,0.016183159,Lowndes,GA,101697.0772,100,100,100
13187,0,16,0.04760488,Lumpkin,GA,14580.018,0,100,100
13189,3,4,0.018768769,McDuffie,GA,19982.1312,75,100,100
13191,0,2,0.01391014,McIntosh,GA,8429.8214,0,100,100
13193,0,5,0.038618985,Macon,GA,12056.2464,0,100,100
13195,2,3,0.010040161,Madison,GA,19173.996,66.66666667,100,100
13197,0,1,0.011963153,Marion,GA,7121.0321,0,100,100
13199,3,8,0.03779468,Meriwether,GA,18417.4067,37.5,100,100
13201,0,2,0.034977265,Miller,GA,4459.4682,0,100,100
13205,25,25,0.114348443,Mitchell,GA,21598.4577,100,100,100
13207,0,6,0.021756473,Monroe,GA,12674.8488,0,100,100
13209,0,1,0.010902747,Montgomery,GA,7764.098,0,100,100
13211,0,4,0.020751193,Morgan,GA,4714.9096,0,100,100
13213,10,10,0.024940144,Murray,GA,28604.4864,100,100,100
13215,40,40,0.020432244,Muscogee,GA,176250.8307,100,100,100
13217,38,38,0.0340063,Newton,GA,79003.008,100,100,100
13219,0,4,0.009930487,Oconee,GA,1425.912,0,100,100
13221,0,4,0.026214038,Oglethorpe,GA,7960.6203,0,100,100
13223,24,24,0.014229221,Paulding,GA,23208.5792,100,100,100
13225,9,9,0.03267262,Peach,GA,25904.2584,100,100,100
13227,0,5,0.015341659,Pickens,GA,9112.4436,0,100,100
13229,0,7,0.035961983,Pierce,GA,12788.505,0,100,100
13231,0,3,0.015821116,Pike,GA,2863.262,0,100,100
13233,7,7,0.016426912,Polk,GA,34294.9424,100,100,100
13235,0,4,0.035916315,Pulaski,GA,9420.7883,0,100,100
13237,0,10,0.04521,Putnam,GA,9466.932,0,100,100
13239,0,2,0.086994345,Quitman,GA,2168.6467,0,100,100
13241,0,2,0.011670654,Rabun,GA,9152.8717,0,100,100
13243,0,5,0.073768073,Randolph,GA,6601.0942,0,100,100
13245,29,29,0.014319715,Richmond,GA,188908.7904,100,100,100
13247,34,34,0.037405386,Rockdale,GA,50256.3984,100,100,100
13249,0,0,0,Schley,GA,4335.9736,100,100,100
13251,0,2,0.014320493,Screven,GA,11906.015,0,100,100
13253,0,3,0.037082818,Seminole,GA,6750.296,0,100,100
13255,17,17,0.02548611,Spalding,GA,57971.5773,100,100,100
13257,8,8,0.030858245,Stephens,GA,20657.04,100,100,100
13259,0,7,0.105724211,Stewart,GA,6121.1145,0,100,100
13261,14,14,0.047419049,Sumter,GA,28827.2336,100,100,100
13263,0,2,0.0322841,Talbot,GA,5320.8855,0,100,100
13265,0,1,0.065061809,Taliaferro,GA,1396.9793,0,100,100
13267,1,1,0.003954758,Tattnall,GA,22959.688,100,100,100
13269,0,3,0.037406484,Taylor,GA,7375.994,0,100,100
13271,0,1,0.00630517,Telfair,GA,13273.234,0,100,100
13273,0,12,0.140663463,Terrell,GA,8164.167,0,100,100
13275,38,38,0.085487391,Thomas,GA,40485.9708,100,100,100
13277,24,24,0.059049306,Tift,GA,35803.2996,100,100,100
13279,5,5,0.018635855,Toombs,GA,26188.763,100,100,100
13281,0,1,0.008307718,Towns,GA,3921.6546,0,100,100
13283,0,2,0.028981307,Treutlen,GA,6535.9371,0,100,100
13285,24,24,0.034323961,Troup,GA,63020.6986,100,100,100
13287,0,7,0.087664371,Turner,GA,7832.4865,0,100,100
13289,0,0,0,Twiggs,GA,6154.96,100,100,100
13291,0,2,0.008159602,Union,GA,7635.1765,0,100,100
13293,18,18,0.068389058,Upson,GA,22456.224,100,100,100
13295,3,3,0.004300397,Walker,GA,44702.8488,100,100,100
13297,19,19,0.020086053,Walton,GA,27715.749,100,100,100
13299,24,24,0.067162926,Ware,GA,30191.6566,100,100,100
13301,0,2,0.038066235,Warren,GA,4700.2284,0,100,100
13303,9,10,0.049082164,Washington,GA,19277.8788,90,100,100
13305,1,1,0.003341464,Wayne,GA,27431.0882,100,100,100
13307,0,0,0,Webster,GA,2053.2732,100,100,100
13309,0,1,0.012730745,Wheeler,GA,6381.402,0,100,100
13311,0,15,0.048704461,White,GA,7259.0886,0,100,100
13313,35,35,0.033451848,Whitfield,GA,91999.4004,100,100,100
13315,0,7,0.081065431,Wilcox,GA,7053.9315,0,100,100
13317,0,2,0.020456173,Wilkes,GA,7392.3897,0,100,100
13319,0,4,0.044672772,Wilkinson,GA,7049.4842,0,100,100
13321,0,16,0.079024053,Worth,GA,14895.7179,0,100,100
15001,2,2,0.000992492,Hawaii,HI,116293.1523,100,100,100
15003,7,7,0.000718271,Honolulu,HI,459993.736,100,100,100
15005,0,0,0,Kalawao,HI,27.1932,100,100,100
15007,0,0,0,Kauai,HI,22403.6007,100,100,100
15009,2,2,0.001194622,Maui,HI,64941.0543,100,100,100
16001,36,36,0.007475285,Ada,ID,66121.8951,100,100,100
16003,0,0,0,Adams,ID,1260.7184,100,100,100
16005,2,2,0.002277697,Bannock,ID,50840.832,100,100,100
16007,0,0,0,Bear Lake,ID,1312.5875,100,100,100
16009,0,0,0,Benewah,ID,6819.1532,100,100,100
16011,1,1,0.00213625,Bingham,ID,23733.177,100,100,100
16013,7,7,0.03040702,Blaine,ID,7456.5019,100,100,100
16015,0,0,0,Boise,ID,526.2432,100,100,100
16017,0,0,0,Bonner,ID,10981.9339,100,100,100
16019,2,2,0.001679797,Bonneville,ID,43267.1308,100,100,100
16021,0,0,0,Boundary,ID,3775.1335,100,100,100
16023,0,0,0,Butte,ID,639.3814,100,100,100
16025,0,0,0,Camas,ID,147.9828,100,100,100
16027,15,15,0.006526024,Canyon,ID,169306.7734,100,100,100
16029,0,0,0,Caribou,ID,1371.6135,100,100,100
16031,2,2,0.00832293,Cassia,ID,16176.996,100,100,100
16033,0,0,0,Clark,ID,752.9795,100,100,100
16035,0,0,0,Clearwater,ID,3853.5156,100,100,100
16037,0,0,0,Custer,ID,1885.2235,100,100,100
16039,0,0,0,Elmore,ID,16181.9702,100,100,100
16041,0,0,0,Franklin,ID,1962.0664,100,100,100
16043,1,1,0.007634171,Fremont,ID,6728.9563,100,100,100
16045,2,2,0.011042403,Gem,ID,12002.8224,100,100,100
16047,5,5,0.032940246,Gooding,ID,10740.6604,100,100,100
16049,0,0,0,Idaho,ID,8986.8464,100,100,100
16051,0,0,0,Jefferson,ID,7542.4275,100,100,100
16053,14,14,0.057348845,Jerome,ID,16443.9232,100,100,100
16055,2,2,0.001207022,Kootenai,ID,38574.2616,100,100,100
16057,1,1,0.002493268,Latah,ID,9962.8272,100,100,100
16059,0,0,0,Lemhi,ID,2405.6919,100,100,100
16061,0,0,0,Lewis,ID,2179.2164,100,100,100
16063,3,3,0.055907566,Lincoln,ID,2992.0816,100,100,100
16065,5,5,0.01252913,Madison,ID,16078.5303,100,100,100
16067,1,1,0.004753078,Minidoka,ID,14270.7537,100,100,100
16069,9,9,0.022272817,Nez Perce,ID,20474.7336,100,100,100
16071,0,0,0,Oneida,ID,1551.4144,100,100,100
16073,0,0,0,Owyhee,ID,9748.0635,100,100,100
16075,2,2,0.008350382,Payette,ID,14394.551,100,100,100
16077,0,0,0,Power,ID,3964.9322,100,100,100
16079,0,0,0,Shoshone,ID,9751.674,100,100,100
16081,2,2,0.016471751,Teton,ID,1631.8848,100,100,100
16083,51,51,0.058703009,Twin Falls,ID,43048.049,100,100,100
16085,0,0,0,Valley,ID,1004.7744,100,100,100
16087,0,0,0,Washington,ID,8671.0164,100,100,100
17001,0,2,0.003056468,Adams,IL,16293.315,0,0,0
17003,0,2,0.034716195,Alexander,IL,5515.0053,0,0,0
17005,0,2,0.012175819,Bond,IL,6130.1832,0,0,0
17007,0,57,0.106454505,Boone,IL,25149.6168,0,0,0
17009,0,5,0.076010946,Brown,IL,3121.261,0,0,0
17011,0,2,0.006129705,Bureau,IL,9341.3964,0,0,0
17013,0,0,0,Calhoun,IL,900.8839,100,100,100
17015,0,1,0.006990563,Carroll,IL,2406.101,0,0,0
17017,0,13,0.10702231,Cass,IL,8467.6737,0,0,0
17019,0,77,0.036721049,Champaign,IL,104634.811,0,0,0
17021,0,1,0.003095592,Christian,IL,7778.8032,0,0,0
17023,0,2,0.012952529,Clark,IL,3200.9193,0,0,0
17025,0,0,0,Clay,IL,8062.016,100,100,100
17027,0,16,0.042596241,Clinton,IL,6712.3294,0,0,0
17029,0,13,0.025681041,Coles,IL,25199.1338,0,0,0
17031,3802,8998,0.174710542,Cook,IL,3478982.392,42.25383419,70.41564792,98.58857524
17033,0,0,0,Crawford,IL,7164.3946,100,100,100
17035,0,1,0.009288501,Cumberland,IL,1751.6282,0,0,0
17037,0,47,0.044805857,DeKalb,IL,51042.8802,0,0,0
17039,0,1,0.00639468,De Witt,IL,2017.302,0,0,0
17041,0,3,0.015412278,Douglas,IL,8640.5135,0,0,0
17043,0,904,0.097949879,DuPage,IL,148682.5731,0,0,0
17045,0,0,0,Edgar,IL,5891.3713,100,100,100
17047,0,0,0,Edwards,IL,1562.2985,100,100,100
17049,0,1,0.002940485,Effingham,IL,6767.592,0,0,0
17051,0,1,0.004686914,Fayette,IL,12692.7864,0,0,0
17053,0,3,0.023146362,Ford,IL,3954.4011,0,0,0
17055,0,1,0.002599496,Franklin,IL,23435.3148,0,0,0
17057,0,1,0.002912056,Fulton,IL,19783.274,0,0,0
17059,0,0,0,Gallatin,IL,2190.9464,100,100,100
17061,0,1,0.007710695,Greene,IL,2531.5488,0,0,0
17063,0,14,0.027421945,Grundy,IL,4308.9576,0,0,0
17065,0,1,0.012321341,Hamilton,IL,1240.9364,0,0,0
17067,0,4,0.02258866,Hancock,IL,2181.6256,0,0,0
17069,0,0,0,Hardin,IL,1917.7599,100,100,100
17071,0,1,0.015046645,Henderson,IL,444.6174,0,0,0
17073,0,9,0.018400016,Henry,IL,9831.513,0,0,0
17075,0,38,0.140149001,Iroquois,IL,9229.6056,0,0,0
17077,0,37,0.065198238,Jackson,IL,39980.375,0,0,0
17079,0,3,0.031217482,Jasper,IL,2322.737,0,0,0
17081,0,8,0.021229169,Jefferson,IL,30554.1872,0,0,0
17083,0,3,0.013778533,Jersey,IL,2266.5693,0,0,0
17085,0,3,0.014127619,Jo Daviess,IL,1114.8375,0,0,0
17087,0,0,0,Johnson,IL,5741.6208,100,100,100
17089,0,866,0.162658738,Kane,IL,221958.8107,0,0,0
17091,0,124,0.112868872,Kankakee,IL,73124.1472,0,0,0
17093,0,94,0.072873866,Kendall,IL,18032.802,0,0,0
17095,0,17,0.03420592,Knox,IL,32115.4938,0,0,0
17097,0,953,0.136820117,Lake,IL,244692.7455,0,0,0
17099,0,27,0.024846092,LaSalle,IL,46760.2707,0,0,0
17101,0,1,0.006378365,Lawrence,IL,12202.1874,0,0,0
17103,0,21,0.061590802,Lee,IL,10262.896,0,0,0
17105,0,2,0.005610413,Livingston,IL,17257.1968,0,0,0
17107,0,2,0.006988609,Logan,IL,6499.1478,0,0,0
17109,0,17,0.057273769,McDonough,IL,15333.7212,0,0,0
17111,0,177,0.057509731,McHenry,IL,21574.9574,0,0,0
17113,0,14,0.008162456,McLean,IL,32656.8368,0,0,0
17115,0,20,0.019229105,Macon,IL,62103.7739,0,0,0
17117,0,4,0.00890353,Macoupin,IL,8926.7962,0,0,0
17119,0,58,0.022056083,Madison,IL,77969.419,0,0,0
17121,0,10,0.026878108,Marion,IL,27475.8925,0,0,0
17123,0,0,0,Marshall,IL,623.371,100,100,100
17125,0,3,0.022456771,Mason,IL,3935.5614,0,0,0
17127,0,2,0.014522219,Massac,IL,10346.9036,0,0,0
17129,0,5,0.040997048,Menard,IL,590.2864,0,0,0
17131,0,3,0.019433828,Mercer,IL,1750.5558,0,0,0
17133,0,6,0.017322516,Monroe,IL,55.4192,0,0,0
17135,0,5,0.017596959,Montgomery,IL,11121.2396,0,0,0
17137,0,5,0.014855309,Morgan,IL,16980.461,0,0,0
17139,0,1,0.006896076,Moultrie,IL,4276.3449,0,0,0
17141,0,18,0.035542918,Ogle,IL,14772.5631,0,0,0
17143,0,30,0.016743034,Peoria,IL,109854.6449,0,0,0
17145,0,10,0.047810289,Perry,IL,13568.2092,0,0,0
17147,0,0,0,Piatt,IL,52.3008,100,100,100
17149,0,0,0,Pike,IL,5437.0134,100,100,100
17151,0,1,0.023940627,Pope,IL,1898.4465,0,0,0
17153,0,5,0.093720712,Pulaski,IL,3704.0905,0,0,0
17155,0,0,0,Putnam,IL,158.9703,100,100,100
17157,0,43,0.135296709,Randolph,IL,14514.8394,0,0,0
17159,0,0,0,Richland,IL,6368.0865,100,100,100
17161,0,77,0.054271598,Rock Island,IL,101259.0423,0,0,0
17163,0,138,0.053141101,St. Clair,IL,135789.8094,0,0,0
17165,0,1,0.004256949,Saline,IL,20289.1767,0,0,0
17167,0,55,0.028252651,Sangamon,IL,84818.5904,0,0,0
17169,0,4,0.059101655,Schuyler,IL,3862.4976,0,0,0
17171,0,0,0,Scott,IL,670.3654,100,100,100
17173,0,0,0,Shelby,IL,1838.89,100,100,100
17175,0,0,0,Stark,IL,338.6828,100,100,100
17177,0,35,0.07865522,Stephenson,IL,22249,0,0,0
17179,0,10,0.007587081,Tazewell,IL,14102.921,0,0,0
17181,0,25,0.150123101,Union,IL,11397.3132,0,0,0
17183,0,5,0.006599963,Vermilion,IL,61598.8298,0,0,0
17185,0,0,0,Wabash,IL,3694.464,100,100,100
17187,0,23,0.136547138,Warren,IL,10229.3612,0,0,0
17189,0,4,0.028803917,Washington,IL,906.8211,0,0,0
17191,0,1,0.006167129,Wayne,IL,7022.7165,0,0,0
17193,0,1,0.007387161,White,IL,7285.6134,0,0,0
17195,0,14,0.025373811,Whiteside,IL,18113.9525,0,0,0
17197,0,655,0.094825427,Will,IL,139668.2346,0,0,0
17199,0,8,0.012012553,Williamson,IL,32006.5182,0,0,0
17201,0,261,0.09236584,Winnebago,IL,203564.8688,0,0,0
17203,0,2,0.005200343,Woodford,IL,723.0292,0,0,0
18001,0,1,0.002795092,Adams,IN,21122.7408,0,100,100
18003,151,151,0.039810282,Allen,IN,198600.9564,100,100,100
18005,0,60,0.071616992,Bartholomew,IN,30420.1549,0,100,100
18007,0,3,0.034293553,Benton,IN,2927.9556,0,0,100
18009,0,4,0.034019391,Blackford,IN,4362.218,0,0,100
18011,0,20,0.029479828,Boone,IN,3046.1507,0,0,100
18013,0,6,0.039756162,Brown,IN,908.5384,0,0,100
18015,0,22,0.108604433,Carroll,IN,2380.1975,0,0,100
18017,0,193,0.512085754,Cass,IN,27124.7733,0,100,100
18019,0,44,0.037192947,Clark,IN,30143.3496,0,100,100
18021,0,2,0.007626311,Clay,IN,8753.905,0,50,100
18023,0,30,0.09259545,Clinton,IN,18499.829,0,100,100
18025,0,2,0.018908953,Crawford,IN,4113.3953,0,0,100
18027,0,4,0.011993643,Daviess,IN,22952.1582,0,100,100
18029,0,25,0.05054794,Dearborn,IN,3951.6942,0,0,100
18031,0,10,0.03765202,Decatur,IN,5582.7018,0,0,100
18033,0,3,0.006900518,DeKalb,IN,10147.065,0,100,100
18035,0,33,0.028913129,Delaware,IN,64668.891,0,100,100
18037,0,14,0.032759266,Dubois,IN,8889.088,0,42.85714286,100
18039,118,118,0.05718689,Elkhart,IN,158903.2041,100,100,100
18041,0,6,0.025971777,Fayette,IN,14110.7016,0,100,100
18043,0,27,0.034385268,Floyd,IN,13105.3218,0,100,100
18045,0,3,0.018353114,Fountain,IN,3321.5072,0,0,100
18047,0,6,0.026364355,Franklin,IN,3347.7018,0,0,100
18049,0,5,0.025032542,Fulton,IN,6909.0066,0,20,100
18051,0,1,0.002970974,Gibson,IN,10602.585,0,100,100
18053,0,13,0.019766151,Grant,IN,48215.2539,0,100,100
18055,0,43,0.134703339,Greene,IN,14182.9446,0,100,100
18057,0,91,0.026922201,Hamilton,IN,8619.2805,0,27.47252747,100
18059,0,35,0.044775356,Hancock,IN,1321.0392,0,0,100
18061,0,18,0.04442799,Harrison,IN,7560.099,0,55.55555556,100
18063,0,148,0.086899848,Hendricks,IN,13880.3465,0,100,100
18065,0,26,0.054198282,Henry,IN,18195.7796,0,100,100
18067,0,46,0.055727854,Howard,IN,39744.936,0,100,100
18069,0,3,0.008214677,Huntington,IN,4557.696,0,0,100
18071,0,77,0.174086048,Jackson,IN,23836.0859,0,100,100
18073,0,3,0.008938681,Jasper,IN,9011.397,0,66.66666667,100
18075,0,5,0.024466628,Jay,IN,13790.2128,0,100,100
18077,0,5,0.015476043,Jefferson,IN,14260.7512,0,100,100
18079,0,11,0.039661078,Jennings,IN,10669.6545,0,100,100
18081,0,122,0.077133663,Johnson,IN,22522.9808,0,100,100
18083,0,1,0.002732688,Knox,IN,21689.2638,0,100,100
18085,0,8,0.010068466,Kosciusko,IN,36613.3248,0,100,100
18087,0,7,0.017670521,LaGrange,IN,14684.9098,0,100,100
18089,370,370,0.076211192,Lake,IN,352079.5236,100,100,100
18091,23,60,0.054601048,LaPorte,IN,79306.1696,38.33333333,100,100
18093,0,12,0.026449196,Lawrence,IN,12485.824,0,100,100
18095,51,51,0.039361267,Madison,IN,86979.6697,100,100,100
18097,1091,1091,0.113105988,Marion,IN,768868.3122,100,100,100
18099,0,3,0.006485365,Marshall,IN,26811.1368,0,100,100
18101,0,0,0,Martin,IN,2459.149,100,100,100
18103,0,13,0.036603221,Miami,IN,20879.8564,0,100,100
18105,0,12,0.008084565,Monroe,IN,67075.9689,0,100,100
18107,0,43,0.112160259,Montgomery,IN,14127.553,0,100,100
18109,0,34,0.048234476,Morgan,IN,15197.4284,0,100,100
18111,0,7,0.050057208,Newton,IN,4707.0144,0,0,100
18113,0,34,0.071213137,Noble,IN,22640.2048,0,100,100
18115,0,3,0.05106383,Ohio,IN,148.05,0,0,100
18117,0,20,0.101801894,Orange,IN,12681.493,0,100,100
18119,0,3,0.01442377,Owen,IN,7186.0545,0,0,100
18121,0,3,0.0177127,Parke,IN,9838.7033,0,100,100
18123,0,7,0.036517294,Perry,IN,5946.2238,0,0,100
18125,0,1,0.008071676,Pike,IN,2161.8805,0,0,100
18127,0,54,0.031692187,Porter,IN,25183.4942,0,100,100
18129,0,3,0.011798482,Posey,IN,266.9835,0,0,100
18131,0,6,0.048571197,Pulaski,IN,2852.3077,0,0,100
18133,0,13,0.034596551,Putnam,IN,13091.4784,0,100,100
18135,0,5,0.02027164,Randolph,IN,10596.084,0,100,100
18137,0,5,0.017652874,Ripley,IN,10689.4776,0,100,100
18139,0,3,0.018092998,Rush,IN,4256.3427,0,0,100
18141,113,113,0.041570711,St. Joseph,IN,169157.3198,100,100,100
18143,0,20,0.083776651,Scott,IN,10029.0473,0,100,100
18145,0,39,0.087191755,Shelby,IN,9759.8678,0,89.74358974,100
18147,0,2,0.009863392,Spencer,IN,1782.3483,0,0,100
18149,0,3,0.013046314,Starke,IN,7857.3915,0,33.33333333,100
18151,0,19,0.054922819,Steuben,IN,9374.974,0,52.63157895,100
18153,0,3,0.01451449,Sullivan,IN,13230.2269,0,100,100
18155,0,1,0.00930146,Switzerland,IN,6741.9521,0,0,100
18157,69,69,0.035252284,Tippecanoe,IN,96495.876,100,100,100
18159,0,2,0.013203063,Tipton,IN,1099.7448,0,0,100
18161,0,1,0.014176354,Union,IN,1208.3502,0,0,100
18163,31,31,0.017084502,Vanderburgh,IN,95116.6142,100,100,100
18165,0,0,0,Vermillion,IN,6978.7494,100,100,100
18167,3,11,0.010276724,Vigo,IN,77859.4412,27.27272727,100,100
18169,0,14,0.045167118,Wabash,IN,8933.0472,0,64.28571429,100
18171,0,1,0.012099214,Warren,IN,644.67,0,0,100
18173,0,17,0.026984984,Warrick,IN,4271.2644,0,0,100
18175,0,4,0.014267371,Washington,IN,10589.1972,0,100,100
18177,0,10,0.015178192,Wayne,IN,46810.582,0,100,100
18179,0,3,0.010602205,Wells,IN,4071.7944,0,0,100
18181,0,52,0.21574973,White,IN,5878.4778,0,0,100
18183,0,3,0.008832882,Whitley,IN,1069.866,0,0,100
19001,0,1,0.013982103,Adair,IA,384.7776,0,0,0
19003,0,0,0,Adams,IA,135.4352,100,100,100
19005,0,16,0.116899247,Allamakee,IA,4407.214,0,0,0
19007,0,2,0.016095284,Appanoose,IA,4700.7558,0,0,0
19009,0,4,0.072780204,Audubon,IA,124.2096,0,0,0
19011,0,3,0.011698187,Benton,IA,302.611,0,0,0
19013,0,240,0.182887798,Black Hawk,IA,55955.6192,0,100,100
19015,0,12,0.045742167,Boone,IA,3090.3652,0,0,0
19017,0,5,0.019950523,Bremer,IA,806.9964,0,0,0
19019,0,4,0.018890201,Buchanan,IA,1401.785,0,0,0
19021,0,19,0.096839959,Buena Vista,IA,14534.496,0,0,100
19023,0,2,0.013851375,Butler,IA,340.7604,0,0,0
19025,0,1,0.010343401,Calhoun,IA,1527.544,0,0,0
19027,0,2,0.009918175,Carroll,IA,917.5075,0,0,0
19029,0,0,0,Cass,IA,2542.8116,100,100,100
19031,0,8,0.042948408,Cedar,IA,149.016,0,0,0
19033,0,1,0.002355713,Cerro Gordo,IA,10599.765,0,0,100
19035,0,3,0.02670227,Cherokee,IA,1911.0735,0,0,0
19037,0,2,0.016760245,Chickasaw,IA,714.7867,0,0,0
19039,0,4,0.042575838,Clarke,IA,4553.7565,0,0,0
19041,0,3,0.018731269,Clay,IA,5507.9024,0,0,0
19043,0,5,0.028491652,Clayton,IA,3230.7709,0,0,0
19045,0,6,0.012922958,Clinton,IA,12285.1134,0,0,100
19047,0,86,0.511296076,Crawford,IA,14382.782,0,0,100
19049,0,197,0.210801151,Dallas,IA,5569.7988,0,0,0
19051,0,6,0.066666667,Davis,IA,3152.7,0,0,0
19053,0,1,0.01270648,Decatur,IA,5368.914,0,0,0
19055,0,2,0.011757098,Delaware,IA,585.1784,0,0,0
19057,0,13,0.033361562,Des Moines,IA,18131.3451,0,0,100
19059,0,1,0.005794414,Dickinson,IA,1582.5586,0,0,0
19061,0,48,0.049326387,Dubuque,IA,22838.8917,0,0,100
19063,0,0,0,Emmet,IA,3633.4768,100,100,100
19065,0,3,0.015267176,Fayette,IA,4425.18,0,0,0
19067,0,3,0.019179133,Floyd,IA,5624.8632,0,0,0
19069,0,3,0.02979146,Franklin,IA,1975.734,0,0,0
19071,0,1,0.014367816,Fremont,IA,385.584,0,0,0
19073,0,5,0.056255626,Greene,IA,1758.0464,0,0,0
19075,0,3,0.024525834,Grundy,IA,46.4816,0,0,0
19077,0,12,0.112264945,Guthrie,IA,1304.058,0,0,0
19079,0,3,0.020307317,Hamilton,IA,1703.3269,0,0,0
19081,0,0,0,Hancock,IA,757.919,100,100,100
19083,0,3,0.017808382,Hardin,IA,2092.2732,0,0,0
19085,0,1,0.007117944,Harrison,IA,907.5654,0,0,0
19087,0,6,0.030069159,Henry,IA,6253.5836,0,0,0
19089,0,3,0.032758244,Howard,IA,1435.0586,0,0,0
19091,0,2,0.02092488,Humboldt,IA,1382.0868,0,0,0
19093,0,0,0,Ida,IA,594.076,100,100,100
19095,0,4,0.024715769,Iowa,IA,561.5848,0,0,0
19097,0,1,0.005144298,Jackson,IA,2464.8652,0,0,0
19099,0,54,0.145219847,Jasper,IA,9474.738,0,0,62.96296296
19101,0,0,0,Jefferson,IA,8955.4025,100,100,100
19103,0,48,0.031758634,Johnson,IA,40429.95,0,81.25,100
19105,0,8,0.038682849,Jones,IA,3979.0244,0,0,0
19107,0,3,0.029279719,Keokuk,IA,407.7908,0,0,0
19109,0,1,0.006750827,Kossuth,IA,1552.4024,0,0,0
19111,0,5,0.014855751,Lee,IA,16966.4937,0,0,100
19113,0,94,0.041463393,Linn,IA,40943.1036,0,74.46808511,100
19115,0,8,0.072496602,Louisa,IA,5042.995,0,0,0
19117,0,0,0,Lucas,IA,2369.3,100,100,100
19119,0,3,0.025521055,Lyon,IA,516.0445,0,0,0
19121,0,3,0.018362101,Madison,IA,333.2952,0,0,0
19123,0,5,0.022629554,Mahaska,IA,10245.4515,0,0,80
19125,0,3,0.009021742,Marion,IA,6481.0097,0,0,0
19127,0,132,0.335289187,Marshall,IA,27018.9447,0,0,100
19129,0,3,0.019855715,Mills,IA,1625.7284,0,0,0
19131,0,1,0.009446439,Mitchell,IA,910.396,0,0,0
19133,0,3,0.034822983,Monona,IA,1547.254,0,0,0
19135,0,5,0.064876087,Monroe,IA,1941.3933,0,0,0
