County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
13159,3,3,0.02109853,Jasper,GA,3,100,100,100
13161,4,4,0.026463778,Jeff Davis,GA,4,100,100,100
13163,2,2,0.013019138,Jefferson,GA,2,100,100,100
13165,1,1,0.011526049,Jenkins,GA,1,100,100,100
13167,10,11,0.114072384,Johnson,GA,11,90.90909091,100,100
13169,2,2,0.006960153,Jones,GA,2,100,100,100
13171,2,2,0.010483829,Lamar,GA,2,100,100,100
13173,2,2,0.019188333,Lanier,GA,2,100,100,100
13175,12,13,0.027341943,Laurens,GA,13,92.30769231,100,100
13177,12,13,0.043344892,Lee,GA,13,92.30769231,100,100
13179,5,5,0.008138683,Liberty,GA,5,100,100,100
13181,1,1,0.012624669,Lincoln,GA,1,100,100,100
13183,1,1,0.005112736,Long,GA,1,100,100,100
13185,17,19,0.016183159,Lowndes,GA,19,89.47368421,100,100
13187,12,16,0.04760488,Lumpkin,GA,16,75,100,100
13189,4,4,0.018768769,McDuffie,GA,4,100,100,100
13191,2,2,0.01391014,McIntosh,GA,2,100,100,100
13193,5,5,0.038618985,Macon,GA,5,100,100,100
13195,3,3,0.010040161,Madison,GA,3,100,100,100
13197,1,1,0.011963153,Marion,GA,1,100,100,100
13199,8,8,0.03779468,Meriwether,GA,8,100,100,100
13201,1,2,0.034977265,Miller,GA,2,50,100,100
13205,25,25,0.114348443,Mitchell,GA,25,100,100,100
13207,6,6,0.021756473,Monroe,GA,6,100,100,100
13209,1,1,0.010902747,Montgomery,GA,1,100,100,100
13211,3,4,0.020751193,Morgan,GA,4,75,100,100
13213,10,10,0.024940144,Murray,GA,10,100,100,100
13215,35,40,0.020432244,Muscogee,GA,40,87.5,100,100
13217,35,38,0.0340063,Newton,GA,38,92.10526316,100,100
13219,3,4,0.009930487,Oconee,GA,4,75,100,100
13221,3,4,0.026214038,Oglethorpe,GA,4,75,100,100
13223,17,24,0.014229221,Paulding,GA,24,70.83333333,100,100
13225,8,9,0.03267262,Peach,GA,9,88.88888889,100,100
13227,4,5,0.015341659,Pickens,GA,5,80,100,100
13229,7,7,0.035961983,Pierce,GA,7,100,100,100
13231,2,3,0.015821116,Pike,GA,3,66.66666667,100,100
13233,7,7,0.016426912,Polk,GA,7,100,100,100
13235,4,4,0.035916315,Pulaski,GA,4,100,100,100
13237,7,10,0.04521,Putnam,GA,10,70,100,100
13239,2,2,0.086994345,Quitman,GA,2,100,100,100
13241,2,2,0.011670654,Rabun,GA,2,100,100,100
13243,5,5,0.073768073,Randolph,GA,5,100,100,100
13245,26,29,0.014319715,Richmond,GA,29,89.65517241,100,100
13247,30,34,0.037405386,Rockdale,GA,34,88.23529412,100,100
13249,0,0,0,Schley,GA,0,100,100,100
13251,2,2,0.014320493,Screven,GA,2,100,100,100
13253,3,3,0.037082818,Seminole,GA,3,100,100,100
13255,16,17,0.02548611,Spalding,GA,17,94.11764706,100,100
13257,8,8,0.030858245,Stephens,GA,8,100,100,100
13259,6,7,0.105724211,Stewart,GA,7,85.71428571,100,100
13261,14,14,0.047419049,Sumter,GA,14,100,100,100
13263,2,2,0.0322841,Talbot,GA,2,100,100,100
13265,1,1,0.065061809,Taliaferro,GA,1,100,100,100
13267,1,1,0.003954758,Tattnall,GA,1,100,100,100
13269,3,3,0.037406484,Taylor,GA,3,100,100,100
13271,1,1,0.00630517,Telfair,GA,1,100,100,100
13273,10,12,0.140663463,Terrell,GA,12,83.33333333,100,100
13275,38,38,0.085487391,Thomas,GA,38,100,100,100
13277,18,24,0.059049306,Tift,GA,24,75,100,100
13279,5,5,0.018635855,Toombs,GA,5,100,100,100
13281,1,1,0.008307718,Towns,GA,1,100,100,100
13283,2,2,0.028981307,Treutlen,GA,2,100,100,100
13285,21,24,0.034323961,Troup,GA,24,87.5,100,100
13287,7,7,0.087664371,Turner,GA,7,100,100,100
13289,0,0,0,Twiggs,GA,0,100,100,100
13291,1,2,0.008159602,Union,GA,2,50,100,100
13293,17,18,0.068389058,Upson,GA,18,94.44444444,100,100
13295,3,3,0.004300397,Walker,GA,3,100,100,100
13297,15,19,0.020086053,Walton,GA,19,78.94736842,100,100
13299,23,24,0.067162926,Ware,GA,24,95.83333333,100,100
13301,2,2,0.038066235,Warren,GA,2,100,100,100
13303,10,10,0.049082164,Washington,GA,10,100,100,100
13305,1,1,0.003341464,Wayne,GA,1,100,100,100
13307,0,0,0,Webster,GA,0,100,100,100
13309,1,1,0.012730745,Wheeler,GA,1,100,100,100
13311,12,15,0.048704461,White,GA,15,80,100,100
13313,35,35,0.033451848,Whitfield,GA,35,100,100,100
13315,6,7,0.081065431,Wilcox,GA,7,85.71428571,100,100
13317,1,2,0.020456173,Wilkes,GA,2,50,100,100
13319,4,4,0.044672772,Wilkinson,GA,4,100,100,100
13321,15,16,0.079024053,Worth,GA,16,93.75,100,100
15001,2,2,0.000992492,Hawaii,HI,2,100,100,100
15003,7,7,0.000718271,Honolulu,HI,7,100,100,100
15005,0,0,0,Kalawao,HI,0,100,100,100
15007,0,0,0,Kauai,HI,0,100,100,100
15009,2,2,0.001194622,Maui,HI,2,100,100,100
16001,36,36,0.007475285,Ada,ID,36,100,100,100
16003,0,0,0,Adams,ID,0,100,100,100
16005,2,2,0.002277697,Bannock,ID,2,100,100,100
16007,0,0,0,Bear Lake,ID,0,100,100,100
16009,0,0,0,Benewah,ID,0,100,100,100
16011,1,1,0.00213625,Bingham,ID,1,100,100,100
16013,7,7,0.03040702,Blaine,ID,7,100,100,100
16015,0,0,0,Boise,ID,0,100,100,100
16017,0,0,0,Bonner,ID,0,100,100,100
16019,2,2,0.001679797,Bonneville,ID,2,100,100,100
16021,0,0,0,Boundary,ID,0,100,100,100
16023,0,0,0,Butte,ID,0,100,100,100
16025,0,0,0,Camas,ID,0,100,100,100
16027,15,15,0.006526024,Canyon,ID,15,100,100,100
16029,0,0,0,Caribou,ID,0,100,100,100
16031,2,2,0.00832293,Cassia,ID,2,100,100,100
16033,0,0,0,Clark,ID,0,100,100,100
16035,0,0,0,Clearwater,ID,0,100,100,100
16037,0,0,0,Custer,ID,0,100,100,100
16039,0,0,0,Elmore,ID,0,100,100,100
16041,0,0,0,Franklin,ID,0,100,100,100
16043,1,1,0.007634171,Fremont,ID,1,100,100,100
16045,2,2,0.011042403,Gem,ID,2,100,100,100
16047,5,5,0.032940246,Gooding,ID,5,100,100,100
16049,0,0,0,Idaho,ID,0,100,100,100
16051,0,0,0,Jefferson,ID,0,100,100,100
16053,14,14,0.057348845,Jerome,ID,14,100,100,100
16055,2,2,0.001207022,Kootenai,ID,2,100,100,100
16057,1,1,0.002493268,Latah,ID,1,100,100,100
16059,0,0,0,Lemhi,ID,0,100,100,100
16061,0,0,0,Lewis,ID,0,100,100,100
16063,3,3,0.055907566,Lincoln,ID,3,100,100,100
16065,5,5,0.01252913,Madison,ID,5,100,100,100
16067,1,1,0.004753078,Minidoka,ID,1,100,100,100
16069,9,9,0.022272817,Nez Perce,ID,9,100,100,100
16071,0,0,0,Oneida,ID,0,100,100,100
16073,0,0,0,Owyhee,ID,0,100,100,100
16075,2,2,0.008350382,Payette,ID,2,100,100,100
16077,0,0,0,Power,ID,0,100,100,100
16079,0,0,0,Shoshone,ID,0,100,100,100
16081,2,2,0.016471751,Teton,ID,2,100,100,100
16083,51,51,0.058703009,Twin Falls,ID,51,100,100,100
16085,0,0,0,Valley,ID,0,100,100,100
16087,0,0,0,Washington,ID,0,100,100,100
17001,0,2,0.003056468,Adams,IL,2,0,0,0
17003,0,2,0.034716195,Alexander,IL,2,0,0,0
17005,0,2,0.012175819,Bond,IL,2,0,0,0
17007,0,57,0.106454505,Boone,IL,57,0,0,0
17009,0,5,0.076010946,Brown,IL,5,0,0,0
17011,0,2,0.006129705,Bureau,IL,2,0,0,0
17013,0,0,0,Calhoun,IL,0,100,100,100
17015,0,1,0.006990563,Carroll,IL,1,0,0,0
17017,0,13,0.10702231,Cass,IL,13,0,0,0
17019,0,77,0.036721049,Champaign,IL,77,0,0,0
17021,0,1,0.003095592,Christian,IL,1,0,0,0
17023,0,2,0.012952529,Clark,IL,2,0,0,0
17025,0,0,0,Clay,IL,0,100,100,100
17027,0,16,0.042596241,Clinton,IL,16,0,0,0
17029,0,13,0.025681041,Coles,IL,13,0,0,0
17031,3778,8998,0.174710542,Cook,IL,8998,41.98710825,69.91553679,98.07735052
17033,0,0,0,Crawford,IL,0,100,100,100
17035,0,1,0.009288501,Cumberland,IL,1,0,0,0
17037,0,47,0.044805857,DeKalb,IL,47,0,0,0
17039,0,1,0.00639468,De Witt,IL,1,0,0,0
17041,0,3,0.015412278,Douglas,IL,3,0,0,0
17043,0,904,0.097949879,DuPage,IL,904,0,0,0
17045,0,0,0,Edgar,IL,0,100,100,100
17047,0,0,0,Edwards,IL,0,100,100,100
17049,0,1,0.002940485,Effingham,IL,1,0,0,0
17051,0,1,0.004686914,Fayette,IL,1,0,0,0
17053,0,3,0.023146362,Ford,IL,3,0,0,0
17055,0,1,0.002599496,Franklin,IL,1,0,0,0
17057,0,1,0.002912056,Fulton,IL,1,0,0,0
17059,0,0,0,Gallatin,IL,0,100,100,100
17061,0,1,0.007710695,Greene,IL,1,0,0,0
17063,0,14,0.027421945,Grundy,IL,14,0,0,0
17065,0,1,0.012321341,Hamilton,IL,1,0,0,0
17067,0,4,0.02258866,Hancock,IL,4,0,0,0
17069,0,0,0,Hardin,IL,0,100,100,100
17071,0,1,0.015046645,Henderson,IL,1,0,0,0
17073,0,9,0.018400016,Henry,IL,9,0,0,0
17075,0,38,0.140149001,Iroquois,IL,38,0,0,0
17077,0,37,0.065198238,Jackson,IL,37,0,0,0
17079,0,3,0.031217482,Jasper,IL,3,0,0,0
17081,0,8,0.021229169,Jefferson,IL,8,0,0,0
17083,0,3,0.013778533,Jersey,IL,3,0,0,0
17085,0,3,0.014127619,Jo Daviess,IL,3,0,0,0
17087,0,0,0,Johnson,IL,0,100,100,100
17089,24,866,0.162658738,Kane,IL,866,2.771362587,2.771362587,2.886836028
17091,0,124,0.112868872,Kankakee,IL,124,0,0,0
17093,0,94,0.072873866,Kendall,IL,94,0,22.34042553,22.34042553
17095,0,17,0.03420592,Knox,IL,17,0,0,0
17097,0,953,0.136820117,Lake,IL,953,0,0,0
17099,0,27,0.024846092,LaSalle,IL,27,0,0,0
17101,0,1,0.006378365,Lawrence,IL,1,0,0,0
17103,0,21,0.061590802,Lee,IL,21,0,0,0
17105,0,2,0.005610413,Livingston,IL,2,0,0,0
17107,0,2,0.006988609,Logan,IL,2,0,0,0
17109,0,17,0.057273769,McDonough,IL,17,0,0,0
17111,0,177,0.057509731,McHenry,IL,177,0,0,0
17113,0,14,0.008162456,McLean,IL,14,0,0,0
17115,0,20,0.019229105,Macon,IL,20,0,0,0
17117,0,4,0.00890353,Macoupin,IL,4,0,0,0
17119,0,58,0.022056083,Madison,IL,58,0,0,0
17121,0,10,0.026878108,Marion,IL,10,0,0,0
17123,0,0,0,Marshall,IL,0,100,100,100
17125,0,3,0.022456771,Mason,IL,3,0,0,0
17127,0,2,0.014522219,Massac,IL,2,0,0,0
17129,0,5,0.040997048,Menard,IL,5,0,0,0
17131,0,3,0.019433828,Mercer,IL,3,0,0,0
17133,0,6,0.017322516,Monroe,IL,6,0,0,0
17135,0,5,0.017596959,Montgomery,IL,5,0,0,0
17137,0,5,0.014855309,Morgan,IL,5,0,0,0
17139,0,1,0.006896076,Moultrie,IL,1,0,0,0
17141,0,18,0.035542918,Ogle,IL,18,0,0,0
17143,0,30,0.016743034,Peoria,IL,30,0,0,0
17145,0,10,0.047810289,Perry,IL,10,0,0,0
17147,0,0,0,Piatt,IL,0,100,100,100
17149,0,0,0,Pike,IL,0,100,100,100
17151,0,1,0.023940627,Pope,IL,1,0,0,0
17153,0,5,0.093720712,Pulaski,IL,5,0,0,0
17155,0,0,0,Putnam,IL,0,100,100,100
17157,0,43,0.135296709,Randolph,IL,43,0,0,0
17159,0,0,0,Richland,IL,0,100,100,100
17161,0,77,0.054271598,Rock Island,IL,77,0,0,0
17163,0,138,0.053141101,St. Clair,IL,138,0,0,0
17165,0,1,0.004256949,Saline,IL,1,0,0,0
17167,0,55,0.028252651,Sangamon,IL,55,0,0,0
17169,0,4,0.059101655,Schuyler,IL,4,0,0,0
17171,0,0,0,Scott,IL,0,100,100,100
17173,0,0,0,Shelby,IL,0,100,100,100
17175,0,0,0,Stark,IL,0,100,100,100
17177,0,35,0.07865522,Stephenson,IL,35,0,0,0
17179,0,10,0.007587081,Tazewell,IL,10,0,0,0
17181,0,25,0.150123101,Union,IL,25,0,0,0
17183,0,5,0.006599963,Vermilion,IL,5,0,0,0
17185,0,0,0,Wabash,IL,0,100,100,100
17187,0,23,0.136547138,Warren,IL,23,0,0,0
17189,0,4,0.028803917,Washington,IL,4,0,0,0
17191,0,1,0.006167129,Wayne,IL,1,0,0,0
17193,0,1,0.007387161,White,IL,1,0,0,0
17195,0,14,0.025373811,Whiteside,IL,14,0,0,0
17197,0,655,0.094825427,Will,IL,655,0,0,0
17199,0,8,0.012012553,Williamson,IL,8,0,0,0
17201,0,261,0.09236584,Winnebago,IL,261,0,0,0
17203,0,2,0.005200343,Woodford,IL,2,0,0,0
18001,1,1,0.002795092,Adams,IN,1,100,100,100
18003,55,151,0.039810282,Allen,IN,151,36.42384106,74.83443709,100
18005,33,60,0.071616992,Bartholomew,IN,60,55,86.66666667,100
18007,0,3,0.034293553,Benton,IN,3,0,100,100
18009,0,4,0.034019391,Blackford,IN,4,0,100,100
18011,3,20,0.029479828,Boone,IN,20,15,75,100
18013,0,6,0.039756162,Brown,IN,6,0,83.33333333,100
18015,4,22,0.108604433,Carroll,IN,22,18.18181818,59.09090909,100
18017,110,193,0.512085754,Cass,IN,193,56.99481865,93.78238342,100
18019,13,44,0.037192947,Clark,IN,44,29.54545455,88.63636364,100
18021,1,2,0.007626311,Clay,IN,2,50,100,100
18023,12,30,0.09259545,Clinton,IN,30,40,100,100
18025,1,2,0.018908953,Crawford,IN,2,50,100,100
18027,3,4,0.011993643,Daviess,IN,4,75,100,100
18029,8,25,0.05054794,Dearborn,IN,25,32,72,100
18031,2,10,0.03765202,Decatur,IN,10,20,100,100
18033,1,3,0.006900518,DeKalb,IN,3,33.33333333,100,100
18035,18,33,0.028913129,Delaware,IN,33,54.54545455,87.87878788,100
18037,5,14,0.032759266,Dubois,IN,14,35.71428571,78.57142857,100
18039,100,118,0.05718689,Elkhart,IN,118,84.74576271,97.45762712,100
18041,2,6,0.025971777,Fayette,IN,6,33.33333333,83.33333333,100
18043,4,27,0.034385268,Floyd,IN,27,14.81481481,44.44444444,100
18045,1,3,0.018353114,Fountain,IN,3,33.33333333,100,100
18047,1,6,0.026364355,Franklin,IN,6,16.66666667,83.33333333,100
18049,2,5,0.025032542,Fulton,IN,5,40,80,100
18051,1,1,0.002970974,Gibson,IN,1,100,100,100
18053,8,13,0.019766151,Grant,IN,13,61.53846154,100,100
18055,21,43,0.134703339,Greene,IN,43,48.8372093,100,100
18057,14,91,0.026922201,Hamilton,IN,91,15.38461538,56.04395604,100
18059,11,35,0.044775356,Hancock,IN,35,31.42857143,80,100
18061,15,18,0.04442799,Harrison,IN,18,83.33333333,94.44444444,100
18063,70,148,0.086899848,Hendricks,IN,148,47.2972973,77.7027027,100
18065,5,26,0.054198282,Henry,IN,26,19.23076923,100,100
18067,20,46,0.055727854,Howard,IN,46,43.47826087,86.95652174,100
18069,1,3,0.008214677,Huntington,IN,3,33.33333333,66.66666667,100
18071,23,77,0.174086048,Jackson,IN,77,29.87012987,98.7012987,100
18073,1,3,0.008938681,Jasper,IN,3,33.33333333,100,100
18075,2,5,0.024466628,Jay,IN,5,40,100,100
18077,2,5,0.015476043,Jefferson,IN,5,40,100,100
18079,5,11,0.039661078,Jennings,IN,11,45.45454545,100,100
18081,43,122,0.077133663,Johnson,IN,122,35.24590164,81.14754098,100
18083,0,1,0.002732688,Knox,IN,1,0,100,100
18085,4,8,0.010068466,Kosciusko,IN,8,50,87.5,100
18087,5,7,0.017670521,LaGrange,IN,7,71.42857143,85.71428571,100
18089,227,370,0.076211192,Lake,IN,370,61.35135135,97.56756757,100
18091,29,60,0.054601048,LaPorte,IN,60,48.33333333,90,100
18093,6,12,0.026449196,Lawrence,IN,12,50,100,100
18095,20,51,0.039361267,Madison,IN,51,39.21568627,92.15686275,100
18097,825,1091,0.113105988,Marion,IN,1091,75.61869844,100,100
18099,1,3,0.006485365,Marshall,IN,3,33.33333333,100,100
18101,0,0,0,Martin,IN,0,100,100,100
18103,4,13,0.036603221,Miami,IN,13,30.76923077,100,100
18105,5,12,0.008084565,Monroe,IN,12,41.66666667,91.66666667,100
18107,16,43,0.112160259,Montgomery,IN,43,37.20930233,79.06976744,100
18109,12,34,0.048234476,Morgan,IN,34,35.29411765,94.11764706,100
18111,1,7,0.050057208,Newton,IN,7,14.28571429,100,100
18113,26,34,0.071213137,Noble,IN,34,76.47058824,91.17647059,100
18115,0,3,0.05106383,Ohio,IN,3,0,33.33333333,100
18117,4,20,0.101801894,Orange,IN,20,20,100,100
18119,1,3,0.01442377,Owen,IN,3,33.33333333,100,100
18121,2,3,0.0177127,Parke,IN,3,66.66666667,100,100
18123,3,7,0.036517294,Perry,IN,7,42.85714286,85.71428571,100
18125,0,1,0.008071676,Pike,IN,1,0,100,100
18127,23,54,0.031692187,Porter,IN,54,42.59259259,74.07407407,100
18129,0,3,0.011798482,Posey,IN,3,0,66.66666667,100
18131,0,6,0.048571197,Pulaski,IN,6,0,83.33333333,100
18133,8,13,0.034596551,Putnam,IN,13,61.53846154,100,100
18135,1,5,0.02027164,Randolph,IN,5,20,80,100
18137,4,5,0.017652874,Ripley,IN,5,80,100,100
18139,1,3,0.018092998,Rush,IN,3,33.33333333,100,100
18141,46,113,0.041570711,St. Joseph,IN,113,40.7079646,79.6460177,100
18143,13,20,0.083776651,Scott,IN,20,65,100,100
18145,13,39,0.087191755,Shelby,IN,39,33.33333333,89.74358974,100
18147,1,2,0.009863392,Spencer,IN,2,50,100,100
18149,1,3,0.013046314,Starke,IN,3,33.33333333,100,100
18151,6,19,0.054922819,Steuben,IN,19,31.57894737,78.94736842,100
18153,2,3,0.01451449,Sullivan,IN,3,66.66666667,100,100
18155,0,1,0.00930146,Switzerland,IN,1,0,100,100
18157,35,69,0.035252284,Tippecanoe,IN,69,50.72463768,85.50724638,100
18159,1,2,0.013203063,Tipton,IN,2,50,50,100
18161,0,1,0.014176354,Union,IN,1,0,100,100
18163,12,31,0.017084502,Vanderburgh,IN,31,38.70967742,74.19354839,100
18165,0,0,0,Vermillion,IN,0,100,100,100
18167,5,11,0.010276724,Vigo,IN,11,45.45454545,100,100
18169,4,14,0.045167118,Wabash,IN,14,28.57142857,100,100
18171,0,1,0.012099214,Warren,IN,1,0,100,100
18173,3,17,0.026984984,Warrick,IN,17,17.64705882,94.11764706,100
18175,3,4,0.014267371,Washington,IN,4,75,100,100
18177,6,10,0.015178192,Wayne,IN,10,60,90,100
18179,1,3,0.010602205,Wells,IN,3,33.33333333,66.66666667,100
18181,17,52,0.21574973,White,IN,52,32.69230769,48.07692308,100
18183,1,3,0.008832882,Whitley,IN,3,33.33333333,66.66666667,100
19001,0,1,0.013982103,Adair,IA,1,0,0,100
19003,0,0,0,Adams,IA,0,100,100,100
19005,0,16,0.116899247,Allamakee,IA,16,0,50,56.25
19007,0,2,0.016095284,Appanoose,IA,2,0,50,100
19009,0,4,0.072780204,Audubon,IA,4,0,0,0
19011,0,3,0.011698187,Benton,IA,3,0,33.33333333,33.33333333
19013,40,240,0.182887798,Black Hawk,IA,240,16.66666667,49.16666667,80.83333333
19015,3,12,0.045742167,Boone,IA,12,25,41.66666667,66.66666667
19017,0,5,0.019950523,Bremer,IA,5,0,0,20
19019,0,4,0.018890201,Buchanan,IA,4,0,0,50
19021,11,19,0.096839959,Buena Vista,IA,19,57.89473684,63.15789474,84.21052632
19023,0,2,0.013851375,Butler,IA,2,0,0,50
19025,0,1,0.010343401,Calhoun,IA,1,0,0,100
19027,0,2,0.009918175,Carroll,IA,2,0,0,50
19029,0,0,0,Cass,IA,0,100,100,100
19031,0,8,0.042948408,Cedar,IA,8,0,0,37.5
19033,0,1,0.002355713,Cerro Gordo,IA,1,0,100,100
19035,1,3,0.02670227,Cherokee,IA,3,33.33333333,33.33333333,66.66666667
19037,0,2,0.016760245,Chickasaw,IA,2,0,0,50
19039,2,4,0.042575838,Clarke,IA,4,50,50,50
19041,2,3,0.018731269,Clay,IA,3,66.66666667,66.66666667,100
19043,0,5,0.028491652,Clayton,IA,5,0,0,60
19045,1,6,0.012922958,Clinton,IA,6,16.66666667,33.33333333,83.33333333
19047,46,86,0.511296076,Crawford,IA,86,53.48837209,53.48837209,76.74418605
19049,10,197,0.210801151,Dallas,IA,197,5.076142132,17.76649746,43.65482234
19051,3,6,0.066666667,Davis,IA,6,50,100,100
19053,0,1,0.01270648,Decatur,IA,1,0,100,100
19055,0,2,0.011757098,Delaware,IA,2,0,50,50
19057,3,13,0.033361562,Des Moines,IA,13,23.07692308,46.15384615,92.30769231
19059,0,1,0.005794414,Dickinson,IA,1,0,0,100
19061,2,48,0.049326387,Dubuque,IA,48,4.166666667,31.25,66.66666667
19063,0,0,0,Emmet,IA,0,100,100,100
19065,0,3,0.015267176,Fayette,IA,3,0,33.33333333,66.66666667
19067,1,3,0.019179133,Floyd,IA,3,33.33333333,33.33333333,66.66666667
19069,1,3,0.02979146,Franklin,IA,3,33.33333333,33.33333333,66.66666667
19071,0,1,0.014367816,Fremont,IA,1,0,0,0
19073,0,5,0.056255626,Greene,IA,5,0,0,80
19075,0,3,0.024525834,Grundy,IA,3,0,0,33.33333333
19077,0,12,0.112264945,Guthrie,IA,12,0,41.66666667,83.33333333
19079,1,3,0.020307317,Hamilton,IA,3,33.33333333,33.33333333,66.66666667
19081,0,0,0,Hancock,IA,0,100,100,100
19083,0,3,0.017808382,Hardin,IA,3,0,0,66.66666667
19085,0,1,0.007117944,Harrison,IA,1,0,0,100
19087,2,6,0.030069159,Henry,IA,6,33.33333333,83.33333333,83.33333333
19089,0,3,0.032758244,Howard,IA,3,0,33.33333333,66.66666667
19091,0,2,0.02092488,Humboldt,IA,2,0,0,50
19093,0,0,0,Ida,IA,0,100,100,100
19095,0,4,0.024715769,Iowa,IA,4,0,0,100
19097,0,1,0.005144298,Jackson,IA,1,0,0,100
19099,14,54,0.145219847,Jasper,IA,54,25.92592593,61.11111111,70.37037037
19101,0,0,0,Jefferson,IA,0,100,100,100
19103,20,48,0.031758634,Johnson,IA,48,41.66666667,47.91666667,79.16666667
19105,3,8,0.038682849,Jones,IA,8,37.5,62.5,75
19107,0,3,0.029279719,Keokuk,IA,3,0,0,33.33333333
19109,0,1,0.006750827,Kossuth,IA,1,0,0,100
19111,1,5,0.014855751,Lee,IA,5,20,40,80
19113,26,94,0.041463393,Linn,IA,94,27.65957447,46.80851064,65.95744681
19115,3,8,0.072496602,Louisa,IA,8,37.5,100,100
19117,0,0,0,Lucas,IA,0,100,100,100
19119,0,3,0.025521055,Lyon,IA,3,0,0,100
19121,1,3,0.018362101,Madison,IA,3,33.33333333,33.33333333,33.33333333
19123,0,5,0.022629554,Mahaska,IA,5,0,40,80
19125,1,3,0.009021742,Marion,IA,3,33.33333333,66.66666667,100
19127,92,132,0.335289187,Marshall,IA,132,69.6969697,70.45454545,85.60606061
19129,0,3,0.019855715,Mills,IA,3,0,0,66.66666667
19131,0,1,0.009446439,Mitchell,IA,1,0,0,100
19133,0,3,0.034822983,Monona,IA,3,0,0,66.66666667
19135,0,5,0.064876087,Monroe,IA,5,0,40,40
19137,0,2,0.020167389,Montgomery,IA,2,0,50,100
19139,31,83,0.194543409,Muscatine,IA,83,37.34939759,68.6746988,69.87951807
19141,2,5,0.036355704,O'Brien,IA,5,40,60,100
19143,0,6,0.100704935,Osceola,IA,6,0,50,100
19145,0,2,0.013238896,Page,IA,2,0,0,50
19147,0,1,0.011253657,Palo Alto,IA,1,0,0,100
19149,3,25,0.099296977,Plymouth,IA,25,12,16,68
19151,0,1,0.015108022,Pocahontas,IA,1,0,0,100
19153,306,690,0.140770074,Polk,IA,690,44.34782609,65.36231884,83.76811594
19155,4,27,0.028968092,Pottawattamie,IA,27,14.81481481,40.74074074,66.66666667
19157,2,13,0.07025508,Poweshiek,IA,13,15.38461538,46.15384615,61.53846154
19159,0,0,0,Ringgold,IA,0,100,100,100
19161,0,2,0.020574015,Sac,IA,2,0,0,50
19163,6,32,0.018503206,Scott,IA,32,18.75,31.25,59.375
19165,0,5,0.043652872,Shelby,IA,5,0,20,60
19167,32,48,0.137713384,Sioux,IA,48,66.66666667,68.75,91.66666667
19169,6,18,0.018534345,Story,IA,18,33.33333333,44.44444444,61.11111111
19171,7,35,0.207665836,Tama,IA,35,20,37.14285714,51.42857143
19173,0,0,0,Taylor,IA,0,100,100,100
19175,0,1,0.008169267,Union,IA,1,0,100,100
19177,0,0,0,Van Buren,IA,0,100,100,100
19179,30,124,0.354599788,Wapello,IA,124,24.19354839,66.93548387,100
19181,1,12,0.023316364,Warren,IA,12,8.333333333,16.66666667,58.33333333
19183,6,12,0.05463237,Washington,IA,12,50,83.33333333,91.66666667
19185,0,1,0.01552554,Wayne,IA,1,0,0,100
19187,1,3,0.008355615,Webster,IA,3,33.33333333,66.66666667,100
19189,0,2,0.019316206,Winnebago,IA,2,0,50,100
19191,0,0,0,Winneshiek,IA,0,100,100,100
19193,220,480,0.465535803,Woodbury,IA,480,45.83333333,80,99.16666667
19195,0,1,0.0135483,Worth,IA,1,0,0,100
19197,0,2,0.015921032,Wright,IA,2,0,50,100
20001,0,0,0,Allen,KS,0,100,100,100
20003,0,1,0.012725884,Anderson,KS,1,0,100,100
20005,1,3,0.018664842,Atchison,KS,3,33.33333333,100,100
20007,0,0,0,Barber,KS,0,100,100,100
20009,2,8,0.031033011,Barton,KS,8,25,100,100
20011,0,0,0,Bourbon,KS,0,100,100,100
20013,0,1,0.010455876,Brown,KS,1,0,100,100
20015,0,1,0.001494523,Butler,KS,1,0,100,100
20017,0,1,0.03776435,Chase,KS,1,0,100,100
20019,0,1,0.030769231,Chautauqua,KS,1,0,100,100
20021,0,1,0.005015297,Cherokee,KS,1,0,100,100
20023,0,1,0.037636432,Cheyenne,KS,1,0,100,100
20025,0,9,0.451354062,Clark,KS,9,0,100,100
20027,0,0,0,Clay,KS,0,100,100,100
20029,0,1,0.011381744,Cloud,KS,1,0,100,100
20031,0,1,0.012226434,Coffey,KS,1,0,100,100
20033,0,0,0,Comanche,KS,0,100,100,100
20035,0,0,0,Cowley,KS,0,100,100,100
20037,0,1,0.002576124,Crawford,KS,1,0,100,100
20039,0,0,0,Decatur,KS,0,100,100,100
20041,0,0,0,Dickinson,KS,0,100,100,100
20043,0,3,0.039473684,Doniphan,KS,3,0,66.66666667,100
20045,2,4,0.003271743,Douglas,KS,4,50,75,100
20047,0,1,0.035739814,Edwards,KS,1,0,100,100
20049,0,1,0.039525692,Elk,KS,1,0,100,100
20051,0,0,0,Ellis,KS,0,100,100,100
20053,0,1,0.016388069,Ellsworth,KS,1,0,100,100
20055,207,328,0.899443332,Finney,KS,328,63.1097561,98.47560976,100
20057,238,265,0.788244743,Ford,KS,265,89.81132075,96.22641509,100
20059,2,7,0.027403696,Franklin,KS,7,28.57142857,100,100
20061,1,2,0.006315125,Geary,KS,2,50,100,100
20063,0,0,0,Gove,KS,0,100,100,100
20065,0,0,0,Graham,KS,0,100,100,100
20067,4,5,0.06993007,Grant,KS,5,80,100,100
20069,0,3,0.0501002,Gray,KS,3,0,100,100
